weight logl gamma delta nu_max
0.000000000000000000e+00 -1.955991229711837368e+05 1.421452493733549982e+00 4.623718444188451571e+00 6.796120006864319407e+01
0.000000000000000000e+00 -1.955285547610496578e+05 1.785807096043361408e+00 3.173772248740438506e+00 1.171906921547392244e+01
0.000000000000000000e+00 -1.952066929167437484e+05 1.483745651281268119e+00 4.836004149656017326e+00 7.552147555031849890e+01
0.000000000000000000e+00 -1.935860873738075315e+05 1.276694894220091747e+00 4.248839870953654341e+00 7.105010204574803367e+01
0.000000000000000000e+00 -1.934611296994850563e+05 1.287903830565347851e+00 3.668921033482371197e+00 2.426802434885373572e+01
0.000000000000000000e+00 -1.931420062084769015e+05 9.682497815690750409e-01 3.435336155034077521e+00 8.196025810294520397e+01
0.000000000000000000e+00 -1.928414300845426042e+05 1.478145896900800560e+00 4.549975815576099869e+00 5.101138872629487508e+01
0.000000000000000000e+00 -1.927005866648475931e+05 3.166985678126516657e+00 3.748476518134829849e+00 4.812094205505415800e+01
0.000000000000000000e+00 -1.923239403908946551e+05 1.280528482469038387e+00 3.972395727291317957e+00 4.202606077117525274e+01
0.000000000000000000e+00 -1.921136117759697663e+05 1.206124414289213576e+00 3.847279802579242070e+00 4.667105045299541644e+01
0.000000000000000000e+00 -1.921063794491580338e+05 1.395084865004701635e+00 4.134987954692114442e+00 3.628309128366949921e+01
0.000000000000000000e+00 -1.916409837006022863e+05 1.253691261174211702e+00 4.137198718362471439e+00 6.744912730758295538e+01
0.000000000000000000e+00 -1.909784759748567885e+05 1.160730861761478661e+00 3.796743726687902942e+00 5.537055714395099670e+01
0.000000000000000000e+00 -1.909558240645721962e+05 1.060071267521312866e+00 3.738371833560394819e+00 9.845116397222615490e+01
0.000000000000000000e+00 -1.907298997557771509e+05 1.049521641086345269e+00 3.769973843476139397e+00 1.203337691209939351e+02
0.000000000000000000e+00 -1.907042773031232646e+05 1.257251482288169298e+00 3.960578929237438928e+00 4.749541250935460823e+01
0.000000000000000000e+00 -1.903514303956573131e+05 1.389866366167308076e+00 4.159775747234887966e+00 3.981531507062057074e+01
0.000000000000000000e+00 -1.903396807735389739e+05 1.181709160304731165e+00 3.817833462690746860e+00 5.251043940295792822e+01
0.000000000000000000e+00 -1.899530511457722750e+05 1.254339682779294307e+00 4.406144312068986935e+00 1.300876808800671824e+02
0.000000000000000000e+00 -1.893790021846818854e+05 1.045001030509861373e+00 3.325503679997754869e+00 3.807177092557591180e+01
0.000000000000000000e+00 -1.893052830803131801e+05 1.036171823983073725e+00 3.526594892522059155e+00 6.972625003278483291e+01
0.000000000000000000e+00 -1.887571044974446122e+05 1.447581144030627209e+00 4.632212928034647348e+00 7.248400484728142601e+01
0.000000000000000000e+00 -1.885147058010189794e+05 1.253070030708068217e+00 3.663818738115146800e+00 2.975684392237398868e+01
0.000000000000000000e+00 -1.880251152668492578e+05 1.318741702382693726e+00 4.361876684538091631e+00 8.368450273772316450e+01
0.000000000000000000e+00 -1.876715267287291936e+05 1.288327400473439077e+00 4.202743220064060203e+00 7.191655196477785239e+01
0.000000000000000000e+00 -1.871157596740334120e+05 1.731138360458542191e+00 3.870273050785002056e+00 1.644904879620209925e+01
0.000000000000000000e+00 -1.869027665583512862e+05 2.078954182317903854e+00 4.999737418998776661e+00 2.608015695923688071e+01
0.000000000000000000e+00 -1.860908332726143708e+05 9.758279844057060615e-01 3.226692818816624175e+00 5.425950572474280165e+01
0.000000000000000000e+00 -1.854574942791540234e+05 1.355597055369301307e+00 4.464572304988488227e+00 9.095854526165859966e+01
0.000000000000000000e+00 -1.850922780100138334e+05 1.149942099304923193e+00 3.879713730109663583e+00 8.925175773948546976e+01
0.000000000000000000e+00 -1.848680877052699798e+05 1.278400963274425983e+00 4.236824994313078463e+00 8.936152393291749263e+01
0.000000000000000000e+00 -1.848637298313710780e+05 1.493542028149334566e+00 4.706557951051030031e+00 7.435196233171438962e+01
0.000000000000000000e+00 -1.847544470200385258e+05 1.024944627486092052e+00 3.272542475395515460e+00 4.487191713791664682e+01
0.000000000000000000e+00 -1.838345149105366727e+05 1.242271825665443696e+00 3.806478178273321689e+00 4.561054851141567212e+01
