gamma delta nu_max
3.620080963075398284e-01 3.110888016010522339e+00 4.317939248534902674e+01
5.069154235795936270e-01 3.800515963420134646e+00 6.654283929005376308e+01
5.024300785178852369e-01 3.543267182161238260e+00 1.012344069306070367e+02
5.153456215470768598e-01 3.953361429150850093e+00 3.181935895604037867e+01
4.055069241491466858e-01 3.078480223718777609e+00 1.056652444477600739e+02
5.307419127178352181e-01 4.086536847342756573e+00 3.198716642485181794e+01
4.926931728344887684e-01 3.615963755197629137e+00 6.905339513932899820e+01
5.493882692067506568e-01 4.310796031495200964e+00 5.011966230654898879e+00
4.823906933323423019e-01 3.862026317853683999e+00 1.462917313117008433e+01
4.926931728344887684e-01 3.615963755197629137e+00 6.905339513932899820e+01
4.804293039819305111e-01 3.812655375860327656e+00 2.401756562077888901e+01
5.219458055075789638e-01 4.002063675882688187e+00 6.712557299544143063e+01
5.091575059229003219e-01 3.751544852648832418e+00 1.151717796925945834e+02
4.223274154554652604e-01 2.963525039205262335e+00 9.044844936737779051e+01
4.496155151605749634e-01 2.903681228221102195e+00 7.910719189323731371e+01
2.610223975538390473e-01 2.904895308545287769e+00 2.502928841450486885e+01
4.948169573959781964e-01 3.587259448601401779e+00 4.995521775024697320e+01
5.344271425907087814e-01 3.874071650948238688e+00 7.571717046316500443e+01
5.465782346612808595e-01 4.046973878062114949e+00 8.424960713113203781e+01
4.516942210081387188e-01 3.454313338718112192e+00 1.157025744160036993e+02
3.902053617012979370e-01 3.197408909226320262e+00 6.278925529348087053e+01
4.552487664639268683e-01 3.752739826903368048e+00 3.975194973401374199e+01
4.290705524395852510e-01 3.384684216545838176e+00 8.706182356717857829e+01
4.544334809929913011e-01 3.600282370376848728e+00 6.261726846244395972e+01
5.431092802438189926e-01 4.004882270125462718e+00 4.167031804173929999e+01
4.916988616427546699e-01 3.675423386283376281e+00 8.919006241872517649e+01
4.427348722902646472e-01 3.581291834655774942e+00 2.659251690364335730e+00
3.083789460285895068e-01 3.012036288962328889e+00 3.934820170727614652e+01
4.172773600641299652e-01 3.426170610882524059e+00 4.725973009732670249e+01
4.590160112805852233e-01 3.706314521492116931e+00 3.923346608439977246e+01
5.158728271852197622e-01 3.887578055087163698e+00 8.743434051780320715e+01
4.065029409773972535e-01 3.211970936736667781e+00 4.983910083818056336e+01
4.851557691926238203e-01 3.762727650554932080e+00 6.037023715007297398e+01
5.329069479511734375e-01 4.107419915319360904e+00 1.781295964726943737e+01
4.576110424600261517e-01 3.432750656822193491e+00 4.488304619048210498e+01
4.223274154554652604e-01 2.963525039205262335e+00 9.044844936737779051e+01
3.795478013078179558e-01 2.733450243886527353e+00 6.935545978481974316e+01
4.928086040208135010e-01 3.482382894434882026e+00 2.431368166288531540e+01
4.547628366874723049e-01 3.633745346097571716e+00 8.214329204210338276e+01
4.804293039819305111e-01 3.812655375860327656e+00 2.401756562077888901e+01
5.092093224022944398e-01 3.694959532920904621e+00 3.239466696660750955e+01
4.755717576194489205e-01 3.836297048277805821e+00 4.362935860155530321e+01
4.709805317547330894e-01 3.911357510597686993e+00 3.267037698991620687e+01
4.699675019596776249e-01 3.761557367855525413e+00 7.072499403857671041e+01
3.599502504713136819e-01 3.352718803012186832e+00 2.265623569359053135e+01
3.731880018691500212e-01 3.148719842306787697e+00 2.871328434342766656e+01
4.682166711109336799e-01 3.166043240224997390e+00 6.642513538963839892e+01
5.085201743798810625e-01 4.080348163759741631e+00 2.675328538706560977e+01
4.913981599790890886e-01 3.800742279625497044e+00 5.492403629256074282e+01
4.356963260033366314e-01 2.949352332230349649e+00 8.980832481409309764e+01
5.173418304126752298e-01 3.753494266873499186e+00 6.444228875841737647e+01
4.207690338506764327e-01 3.289586912058088508e+00 5.815624660235009458e+01
5.020582255033727570e-01 3.754414414286073587e+00 1.455845849525141489e+01
3.322328782016119586e-01 3.533665638830610689e+00 1.220319280925481564e+01
4.955072842206726946e-01 3.812217973874253207e+00 3.039592176105520593e+01
4.751425791824470668e-01 3.461250610656955384e+00 8.377618298978380551e+01
4.786560496111793572e-01 3.742225594693069812e+00 6.964157660066605615e+01
4.807592450622926172e-01 3.587300235103449531e+00 9.238966880150582028e+01
5.024300785178852369e-01 3.543267182161238260e+00 1.012344069306070367e+02
4.130641627544280325e-01 3.249728207099784161e+00 5.875548657467788871e+01
5.249131142780083525e-01 3.944611917075205199e+00 5.784358439572994826e+01
4.930680392272328572e-01 3.577989729001366914e+00 6.964019306162492740e+01
4.902750432974525285e-01 3.476328023413013391e+00 3.448778930826937028e+01
4.695392003665772584e-01 3.529209247147103046e+00 5.402721290040722835e+01
4.427348722902646472e-01 3.581291834655774942e+00 2.659251690364335730e+00
4.620350004741280436e-01 3.460832331269313222e+00 7.327092871148110476e+01
5.228418740839710921e-01 4.100293749020905487e+00 3.285398001479889984e+01
4.861884039634178922e-01 3.694363398833858447e+00 4.813611293108107247e+01
5.001583432775031923e-01 3.871848871850296359e+00 1.083727993375272547e+01
3.452343712824375022e-01 3.536296698146095263e+00 9.944095892750787868e+00
4.882650213414958529e-01 3.906672425388971082e+00 3.967386053175961536e+01
4.907558077582911960e-01 3.662344001445569486e+00 2.975083664472346356e+01
4.854569657918201830e-01 3.577201352786745669e+00 4.954855180368467416e+01
3.892987043862998764e-01 3.123153970311397298e+00 5.151192658864627560e+01
5.144928978437236511e-01 4.107935572407395597e+00 9.426586718969851120e+00
4.290705524395852510e-01 3.384684216545838176e+00 8.706182356717857829e+01
4.573682155284051198e-01 3.497075585083914362e+00 4.825361145721633704e+01
5.555760827458673390e-01 4.121766740324257938e+00 5.586305295238125979e+01
5.541164616203818616e-01 4.218857318898153075e+00 1.393373719564764457e+01
5.085621151023317355e-01 3.683253631915310411e+00 4.812515651234484437e+01
4.065029409773972535e-01 3.211970936736667781e+00 4.983910083818056336e+01
4.764223090221924028e-01 3.731269927175779433e+00 4.897878447768156462e+01
3.235054040466769365e-01 2.866836538404572199e+00 6.178884035250695916e+01
3.902053617012979370e-01 3.197408909226320262e+00 6.278925529348087053e+01
4.369418142818397577e-01 3.647928894754392193e+00 4.635314546263039404e+01
5.055190613367597230e-01 3.733448307132904098e+00 4.757525520165002320e+01
3.936521930159424532e-01 2.914039248191588882e+00 6.545940313944919353e+01
3.844777361164444240e-01 3.150211170592039700e+00 9.906960885295723074e+01
4.591771568394802383e-01 3.091215362592415694e+00 7.544732693072215568e+01
5.092093224022944398e-01 3.694959532920904621e+00 3.239466696660750955e+01
4.981134361268033661e-01 3.532843274914229781e+00 9.301675770519111097e+01
3.844777361164444240e-01 3.150211170592039700e+00 9.906960885295723074e+01
4.422706385501660176e-01 3.453234774417585307e+00 3.140650732495226549e+01
4.207690338506764327e-01 3.289586912058088508e+00 5.815624660235009458e+01
4.357086123751725548e-01 2.900418172444293674e+00 4.071107139292899291e+01
4.114125392062750741e-01 3.378695302266581102e+00 5.049225169644155642e+01
4.152827720671921075e-01 3.052835369314560676e+00 9.538618916823469362e+01
5.423666296424959343e-01 3.964944476493495795e+00 5.755266837796602175e+01
4.570146828022545460e-01 3.854000626180047018e+00 1.633434473805289144e+01
3.455190860432919564e-01 2.661084754482212045e+00 8.054831717370532829e+01
5.116506930712970691e-01 3.629859256347187202e+00 8.174327562712932149e+01
4.430795302039791661e-01 3.468685519647447979e+00 6.089337488736026671e+01
5.060519154552057808e-01 3.637426662143997902e+00 5.578478608679594686e+01
4.695392003665772584e-01 3.529209247147103046e+00 5.402721290040722835e+01
4.955072842206726946e-01 3.812217973874253207e+00 3.039592176105520593e+01
4.485915589077533738e-01 3.815387896160120196e+00 3.413797210877991972e+01
4.819359593134107111e-01 3.409892430731884083e+00 6.109477663376833334e+01
4.566450652787676923e-01 3.648984607352823151e+00 4.038901257302311620e+01
4.581881303825667828e-01 3.869780759135729387e+00 2.004656073208088429e+01
5.440705147545132903e-01 3.996916296985024708e+00 6.802063875393496062e+01
4.471384780474358944e-01 3.520214695797673876e+00 5.111594340126380587e+01
4.953792611743692564e-01 3.607219109776211852e+00 1.579120643823628001e+01
5.179279629759881987e-01 3.697133858659061190e+00 7.253422472896913575e+01
4.810949137249134200e-01 3.498068739511170033e+00 9.404884288738051623e+01
4.115605177238075285e-01 3.480775071210478355e+00 4.436545044971647656e+01
3.924763383930351957e-01 3.116435333444835809e+00 1.062834469938084681e+02
5.415262620271781291e-01 4.066154659604807264e+00 5.133318564443244725e+01
3.627139686286939835e-01 2.936856775827017429e+00 1.971012230341925431e+01
4.987984494835560056e-01 3.613651971675665209e+00 6.858746890152401932e+01
4.187713635434713311e-01 3.894345147071072155e+00 1.503193519188965155e+01
5.020582255033727570e-01 3.754414414286073587e+00 1.455845849525141489e+01
4.930680392272328572e-01 3.577989729001366914e+00 6.964019306162492740e+01
4.426757532584022492e-01 3.380452481203113813e+00 1.050178630493344230e+02
4.615990323788530247e-01 3.348106959512699987e+00 8.638983968053574358e+01
4.764763534558902336e-01 3.436842333072180011e+00 8.641375786671000014e+01
4.907558077582911960e-01 3.662344001445569486e+00 2.975083664472346356e+01
4.930680392272328572e-01 3.577989729001366914e+00 6.964019306162492740e+01
4.764835854260034420e-01 3.649673242696212405e+00 9.055517151771999806e+01
5.352361320808536327e-01 4.130580209304726580e+00 4.319400238252462287e+01
5.509834993504512113e-01 4.148635692428737087e+00 5.431870027991976002e+01
3.450273804769619090e-01 3.351022382440612901e+00 2.262795066294670931e+01
4.591771568394802383e-01 3.091215362592415694e+00 7.544732693072215568e+01
4.573682155284051198e-01 3.497075585083914362e+00 4.825361145721633704e+01
4.738696390572252337e-01 3.568617977366705052e+00 7.960062358805160443e+00
4.998215767505180818e-01 3.940788217718616870e+00 2.433587735263006380e+01
4.764223090221924028e-01 3.731269927175779433e+00 4.897878447768156462e+01
5.250142455300581545e-01 3.784571048049315767e+00 8.204934507001084398e+01
4.274678396331426100e-01 3.042874033762204000e+00 6.834502135211960194e+01
5.144827485871447115e-01 3.728288596472666860e+00 6.150496725262388509e+01
3.773560323377067593e-01 2.836245126830582386e+00 5.894535737608346437e+01
3.536622996743057357e-01 3.284777411215646037e+00 1.265842366133235686e+01
5.161870665425052351e-01 3.717186507223439573e+00 4.499879418888212967e+01
5.282157527990103407e-01 4.266527452391303044e+00 4.296375175456908835e+00
5.146816812380687889e-01 3.816458638266515546e+00 6.543638933003589386e+01
3.523047251065580809e-01 3.226460921686179262e+00 1.339160473314418454e+01
4.786560496111793572e-01 3.742225594693069812e+00 6.964157660066605615e+01
4.055069241491466858e-01 3.078480223718777609e+00 1.056652444477600739e+02
5.146816812380687889e-01 3.816458638266515546e+00 6.543638933003589386e+01
4.796276298721098286e-01 4.024286239094131190e+00 1.698292526747399478e+01
5.197713582805981725e-01 4.026652498127120339e+00 2.221757825367864569e+01
4.633164347221139234e-01 3.232505195100602524e+00 6.204571536651328501e+01
4.516942210081387188e-01 3.454313338718112192e+00 1.157025744160036993e+02
4.879435245157699441e-01 3.730008659802329873e+00 6.166836723962652655e+01
3.988921963816240979e-01 3.640967613703074868e+00 8.482250887127641192e+00
4.687019772240195170e-01 3.531806427566367201e+00 6.657210371587071052e+01
3.653555078778600862e-01 3.069257327891306897e+00 6.177178120348838775e+01
5.312483438973935046e-01 4.002671635246768389e+00 2.600457259950353262e+01
3.523047251065580809e-01 3.226460921686179262e+00 1.339160473314418454e+01
4.686704284948119970e-01 3.647036785722215679e+00 5.120751260871296751e+01
5.191242393522428333e-01 3.694226473291572610e+00 4.708841064504109397e+01
4.317347185341118276e-01 3.396315957394369978e+00 2.576551374097834923e+01
5.162256646167681096e-01 3.699675306519265128e+00 4.027988190897035281e+01
5.213923932201076639e-01 3.829434325668649830e+00 6.091771344379088760e+01
4.067148956935779935e-01 3.038850419992146890e+00 7.208517800492157335e+01
4.808141211225633871e-01 3.454131896024030368e+00 5.651673027174946640e+01
4.861405448071982605e-01 3.615978846090381893e+00 3.267591006715579738e+01
5.311051263508419495e-01 3.903028991241198398e+00 4.086268193260678316e+01
3.235054040466769365e-01 2.866836538404572199e+00 6.178884035250695916e+01
5.262724826178402093e-01 3.934148025399762272e+00 8.181094312813306146e+01
5.179279629759881987e-01 3.697133858659061190e+00 7.253422472896913575e+01
3.523047251065580809e-01 3.226460921686179262e+00 1.339160473314418454e+01
4.987984494835560056e-01 3.613651971675665209e+00 6.858746890152401932e+01
5.286651061773752769e-01 3.907198339975848089e+00 5.230956531208060767e+01
5.161504304553159450e-01 3.876162998146462701e+00 5.986147850705172146e+01
4.065029409773972535e-01 3.211970936736667781e+00 4.983910083818056336e+01
4.422706385501660176e-01 3.453234774417585307e+00 3.140650732495226549e+01
3.902053617012979370e-01 3.197408909226320262e+00 6.278925529348087053e+01
4.645768606063636064e-01 3.457593395924289492e+00 9.136490338026214886e+01
4.894906056310512898e-01 3.850484523222471367e+00 2.817044459583684102e+01
4.902750432974525285e-01 3.476328023413013391e+00 3.448778930826937028e+01
5.268561176353478981e-01 3.884484343651235960e+00 2.144767491181779917e+01
5.007101409558939453e-01 3.880655097055643044e+00 6.375540163885118261e+01
5.550023017021505911e-01 4.150937030116244486e+00 4.066284856399143166e+01
4.236808206564028900e-01 3.008123885329561542e+00 4.345958829681114111e+01
4.955793901854035344e-01 3.700754898911610802e+00 9.516364767755582932e+01
4.848602082412079017e-01 3.421882317568987641e+00 1.053149913744911430e+02
5.019113336092959621e-01 3.937517772394528048e+00 2.918593084376124835e+01
4.231388909341429194e-01 3.387626610236256663e+00 7.558610199010837505e+01
5.301707844053755725e-01 4.001744492529513586e+00 6.345677949338361401e+01
4.565692003970713841e-01 3.478751342941925007e+00 3.192628884337591089e+01
4.273058663863869011e-01 3.458546324392347771e+00 5.775665634039022223e+01
4.471384780474358944e-01 3.520214695797673876e+00 5.111594340126380587e+01
5.415262620271781291e-01 4.066154659604807264e+00 5.133318564443244725e+01
5.055190613367597230e-01 3.733448307132904098e+00 4.757525520165002320e+01
4.415713570476480498e-01 3.205023919837298951e+00 6.913748487568925327e+01
5.185538486749191600e-01 3.843741344099569357e+00 5.847000789543500332e+01
5.272837017313591890e-01 3.988437440665134393e+00 6.525203887657666257e+01
4.406250971085066137e-01 3.038319993508943995e+00 5.388363234495118093e+01
4.955793901854035344e-01 3.700754898911610802e+00 9.516364767755582932e+01
4.450739643466339324e-01 3.083618787000560690e+00 3.634876030687026116e+01
5.085201743798810625e-01 4.080348163759741631e+00 2.675328538706560977e+01
5.088331150248099899e-01 3.641037150024873270e+00 4.232844569187119532e+01
3.902967150347962377e-01 3.328594382358732506e+00 3.835347638511162671e+01
4.496155151605749634e-01 2.903681228221102195e+00 7.910719189323731371e+01
4.755717576194489205e-01 3.836297048277805821e+00 4.362935860155530321e+01
5.118954678877877251e-01 3.759669431162413922e+00 6.436671299123602807e+01
4.673888052416628192e-01 3.396469773796026992e+00 5.381487910175394518e+01
5.431092802438189926e-01 4.004882270125462718e+00 4.167031804173929999e+01
4.835848550127117562e-01 3.733530202247518304e+00 4.724169377256724545e+01
4.559313536012286061e-01 3.615822909847701272e+00 6.302120673166036369e+01
4.693991082820447858e-01 3.666362945776827420e+00 3.298604388782784014e+01
3.620080963075398284e-01 3.110888016010522339e+00 4.317939248534902674e+01
4.115605177238075285e-01 3.480775071210478355e+00 4.436545044971647656e+01
3.753064403420030004e-01 3.467529527930597766e+00 9.509327155804363940e+00
5.219458055075789638e-01 4.002063675882688187e+00 6.712557299544143063e+01
4.449762839424169503e-01 3.769689438967468664e+00 2.396592735272825081e+01
4.645768606063636064e-01 3.457593395924289492e+00 9.136490338026214886e+01
5.125793942018807003e-01 3.763166138859617149e+00 9.474904092944336753e+01
5.027598513504387689e-01 3.749489282818920355e+00 5.038287231040442293e+01
4.920061044627068725e-01 3.581135599905647560e+00 7.154484757442237708e+01
4.825652398530273501e-01 3.684949472022572614e+00 8.867946809238418382e+01
5.085201743798810625e-01 4.080348163759741631e+00 2.675328538706560977e+01
4.810949137249134200e-01 3.498068739511170033e+00 9.404884288738051623e+01
3.746913335179469229e-01 3.264737108091511075e+00 1.387809228049657406e+01
4.559313536012286061e-01 3.615822909847701272e+00 6.302120673166036369e+01
3.725978768838926758e-01 3.210110848179109855e+00 6.806765670901619103e+01
5.286651061773752769e-01 3.907198339975848089e+00 5.230956531208060767e+01
5.140180687456776809e-01 3.950338210682369677e+00 6.493166869168554456e+01
5.024300785178852369e-01 3.543267182161238260e+00 1.012344069306070367e+02
5.249131142780083525e-01 3.944611917075205199e+00 5.784358439572994826e+01
4.236808206564028900e-01 3.008123885329561542e+00 4.345958829681114111e+01
5.213923932201076639e-01 3.829434325668649830e+00 6.091771344379088760e+01
5.358826916045152933e-01 4.021025635710048007e+00 3.798361710584521234e+01
5.365811134967027884e-01 3.919615124733833333e+00 8.359743121362609486e+01
5.381435687654843036e-01 3.981218025002436267e+00 2.525133739378894404e+01
4.861559201452314571e-01 3.462739989746431490e+00 7.833158877874997472e+01
4.817833189858971021e-01 3.477923587138842976e+00 7.999568839173379331e+01
4.427348722902646472e-01 3.581291834655774942e+00 2.659251690364335730e+00
3.773560323377067593e-01 2.836245126830582386e+00 5.894535737608346437e+01
5.134689007069089817e-01 4.127169037901646576e+00 2.707643771226229745e+01
5.144095046131201832e-01 3.934355089006893014e+00 6.553613283736471828e+01
5.493882692067506568e-01 4.310796031495200964e+00 5.011966230654898879e+00
4.172773600641299652e-01 3.426170610882524059e+00 4.725973009732670249e+01
4.532155408397009477e-01 3.706930661713832009e+00 5.005591670363443768e+01
5.179279629759881987e-01 3.697133858659061190e+00 7.253422472896913575e+01
4.955793901854035344e-01 3.700754898911610802e+00 9.516364767755582932e+01
4.901672840653119589e-01 3.377120434193101151e+00 2.240193595901476442e+01
5.455922405633985006e-01 4.055390692428552768e+00 7.558950326423756394e+01
5.107751112653432513e-01 3.789390111021413432e+00 8.961968005536238024e+01
4.065029409773972535e-01 3.211970936736667781e+00 4.983910083818056336e+01
4.961007809851640804e-01 3.744727740401720517e+00 5.559851918509798452e+01
4.465440206534680989e-01 3.430832367423896301e+00 6.833881428373726408e+01
5.116506930712970691e-01 3.629859256347187202e+00 8.174327562712932149e+01
4.449762839424169503e-01 3.769689438967468664e+00 2.396592735272825081e+01
3.725978768838926758e-01 3.210110848179109855e+00 6.806765670901619103e+01
3.322328782016119586e-01 3.533665638830610689e+00 1.220319280925481564e+01
5.555760827458673390e-01 4.121766740324257938e+00 5.586305295238125979e+01
4.919872608021882421e-01 3.395596387876155475e+00 9.204214901205281762e+01
4.120791027447658905e-01 3.751424175086079060e+00 2.114207933395039873e+01
5.509834993504512113e-01 4.148635692428737087e+00 5.431870027991976002e+01
4.069906003281549278e-01 3.491347724465089897e+00 2.108779011354174315e+01
2.610223975538390473e-01 2.904895308545287769e+00 2.502928841450486885e+01
3.452343712824375022e-01 3.536296698146095263e+00 9.944095892750787868e+00
3.599502504713136819e-01 3.352718803012186832e+00 2.265623569359053135e+01
3.575087260526494948e-01 2.833164133528718764e+00 5.898316043756176441e+01
5.019113336092959621e-01 3.937517772394528048e+00 2.918593084376124835e+01
4.754322912064823381e-01 3.519709478101737510e+00 7.277075991452915105e+01
4.682166711109336799e-01 3.166043240224997390e+00 6.642513538963839892e+01
5.006929820330859870e-01 3.907367788389578322e+00 3.929092772433884306e+01
4.764763534558902336e-01 3.436842333072180011e+00 8.641375786671000014e+01
4.143977203990849567e-01 3.477732507995896505e+00 2.823478296623133588e+01
5.496047659132299312e-01 4.175878489715835862e+00 4.066184066157313737e+01
3.795478013078179558e-01 2.733450243886527353e+00 6.935545978481974316e+01
4.544971935514336980e-01 3.555367910572339252e+00 1.128134681107371762e+02
5.134689007069089817e-01 4.127169037901646576e+00 2.707643771226229745e+01
5.239751352074599744e-01 3.825869518447789552e+00 7.098132647643396353e+01
3.786646259495447531e-01 3.382315806954889759e+00 5.557654815691654449e+01
3.455190860432919564e-01 2.661084754482212045e+00 8.054831717370532829e+01
5.487001674034230891e-01 4.160423117576063312e+00 3.913618272615825333e+01
4.948169573959781964e-01 3.587259448601401779e+00 4.995521775024697320e+01
4.296658393378662844e-01 3.367302283320044332e+00 8.044102164491157225e+01
4.450739643466339324e-01 3.083618787000560690e+00 3.634876030687026116e+01
4.410382377819006550e-01 3.526230830886722956e+00 4.349384039190968565e+01
5.088331150248099899e-01 3.641037150024873270e+00 4.232844569187119532e+01
3.773560323377067593e-01 2.836245126830582386e+00 5.894535737608346437e+01
4.699675019596776249e-01 3.761557367855525413e+00 7.072499403857671041e+01
5.286651061773752769e-01 3.907198339975848089e+00 5.230956531208060767e+01
5.551384998526369685e-01 4.109517530255897277e+00 6.768949405909378925e+01
5.134689007069089817e-01 4.127169037901646576e+00 2.707643771226229745e+01
4.703927477354103992e-01 3.988783177883036934e+00 2.779107670386601825e+01
4.153534219483199230e-01 3.274151993508223946e+00 4.916341016540654607e+01
4.960154657957547286e-01 3.744733740476874129e+00 3.642548617317476101e+01
5.284396971904494755e-01 4.178251948451279674e+00 5.065269265104170415e+00
4.633164347221139234e-01 3.232505195100602524e+00 6.204571536651328501e+01
4.465264655845324615e-01 3.571640424783014911e+00 4.816851676086261591e+01
5.079036369005409668e-01 3.669194593280799666e+00 8.687909003899461879e+01
4.861405448071982605e-01 3.615978846090381893e+00 3.267591006715579738e+01
4.399381000647708539e-01 3.641444027494187274e+00 6.569326553965115068e+01
5.492374159820627710e-01 4.081026260399808869e+00 5.622695789690806123e+01
5.146816812380687889e-01 3.816458638266515546e+00 6.543638933003589386e+01
4.581881303825667828e-01 3.869780759135729387e+00 2.004656073208088429e+01
5.114834088395099343e-01 3.901992213553576505e+00 6.469105231086278707e+01
5.101597483270529088e-01 3.640004970380803062e+00 8.186354808520007964e+01
4.817193244559998533e-01 3.759361990156779854e+00 7.850457301068115612e+01
3.795478013078179558e-01 2.733450243886527353e+00 6.935545978481974316e+01
4.471384780474358944e-01 3.520214695797673876e+00 5.111594340126380587e+01
5.541164616203818616e-01 4.218857318898153075e+00 1.393373719564764457e+01
4.823906933323423019e-01 3.862026317853683999e+00 1.462917313117008433e+01
5.483086039791267297e-01 4.125801919412522167e+00 5.956958920778476596e+01
4.886565973650351946e-01 3.825808515969170376e+00 3.170955751708546444e+01
4.850013804299626585e-01 3.646828717153658861e+00 3.699202689898190499e+01
3.885521611879587667e-01 3.349312340924999631e+00 4.226206499194986321e+01
5.191242393522428333e-01 3.694226473291572610e+00 4.708841064504109397e+01
4.620350004741280436e-01 3.460832331269313222e+00 7.327092871148110476e+01
4.699675019596776249e-01 3.761557367855525413e+00 7.072499403857671041e+01
3.719613659658631555e-01 3.219310730981111757e+00 8.775704384420546944e+01
5.777207494489540185e-01 4.404859853733187336e+00 2.260434029633761099e+01
5.116310170148785641e-01 3.643302971403860280e+00 4.317788944077494762e+01
4.709805317547330894e-01 3.911357510597686993e+00 3.267037698991620687e+01
4.236808206564028900e-01 3.008123885329561542e+00 4.345958829681114111e+01
5.162962378000024444e-01 3.834308969485140217e+00 7.431103136197381787e+01
3.945354929377713482e-01 3.316067192693434418e+00 2.881603683638497415e+01
3.744954659287207388e-01 3.610821069171873621e+00 1.941711908088445426e+01
3.933071763023843204e-01 3.087557465412023472e+00 8.244352343508217018e+01
3.452343712824375022e-01 3.536296698146095263e+00 9.944095892750787868e+00
4.013410436169679851e-01 3.395659206279247222e+00 3.354359998015333133e+00
3.877265691334121911e-01 3.328787469322696424e+00 3.215824741543421794e+01
5.154541481781931278e-01 3.901940758400370246e+00 8.666832665426584015e+01
5.163030609789395209e-01 3.673498889800129952e+00 5.932087865749576849e+01
4.764763534558902336e-01 3.436842333072180011e+00 8.641375786671000014e+01
4.559313536012286061e-01 3.615822909847701272e+00 6.302120673166036369e+01
4.691711661907278508e-01 3.668507312154900113e+00 2.836612832856762623e+01
5.239751352074599744e-01 3.825869518447789552e+00 7.098132647643396353e+01
5.191242393522428333e-01 3.694226473291572610e+00 4.708841064504109397e+01
5.217628725544185553e-01 3.780401717707488451e+00 6.334727019614845034e+01
5.088331150248099899e-01 3.641037150024873270e+00 4.232844569187119532e+01
5.217628725544185553e-01 3.780401717707488451e+00 6.334727019614845034e+01
5.282157527990103407e-01 4.266527452391303044e+00 4.296375175456908835e+00
4.633164347221139234e-01 3.232505195100602524e+00 6.204571536651328501e+01
4.410382377819006550e-01 3.526230830886722956e+00 4.349384039190968565e+01
4.181510386306181992e-01 2.986516249879224816e+00 6.912905344422100029e-01
4.501548572350244637e-01 3.559555028235550811e+00 2.907030237981648924e+01
4.722533096835768163e-01 3.981026090014198715e+00 4.953515174794759446e+00
4.851557691926238203e-01 3.762727650554932080e+00 6.037023715007297398e+01
3.926835161026187571e-01 3.400806141854100240e+00 2.777503597318766992e+01
4.430795302039791661e-01 3.468685519647447979e+00 6.089337488736026671e+01
5.284396971904494755e-01 4.178251948451279674e+00 5.065269265104170415e+00
4.250748153302299492e-01 3.149919159529209089e+00 2.430474459871577864e+01
5.250142455300581545e-01 3.784571048049315767e+00 8.204934507001084398e+01
4.422200290731519434e-01 3.919821401596428778e+00 2.050702684140857457e+01
5.146684101536950218e-01 3.717868056791062248e+00 9.649200513087775732e+01
3.910887930252098243e-01 3.159113641155618879e+00 3.065165341617171535e+01
4.143977203990849567e-01 3.477732507995896505e+00 2.823478296623133588e+01
3.575087260526494948e-01 2.833164133528718764e+00 5.898316043756176441e+01
4.077060203955960027e-01 3.413510298507569374e+00 3.733973597967087699e+01
4.532155408397009477e-01 3.706930661713832009e+00 5.005591670363443768e+01
4.153534219483199230e-01 3.274151993508223946e+00 4.916341016540654607e+01
5.286651061773752769e-01 3.907198339975848089e+00 5.230956531208060767e+01
4.069906003281549278e-01 3.491347724465089897e+00 2.108779011354174315e+01
3.902967150347962377e-01 3.328594382358732506e+00 3.835347638511162671e+01
4.916988616427546699e-01 3.675423386283376281e+00 8.919006241872517649e+01
4.317347185341118276e-01 3.396315957394369978e+00 2.576551374097834923e+01
5.396208429944570062e-01 4.007222082271515440e+00 7.387435500515387332e+01
4.520423811491232069e-01 3.964185488043817873e+00 9.651008596210765234e+00
3.915347735136789353e-01 3.751615468647243823e+00 1.206515963011737824e+01
4.861405448071982605e-01 3.615978846090381893e+00 3.267591006715579738e+01
4.422706385501660176e-01 3.453234774417585307e+00 3.140650732495226549e+01
4.808141211225633871e-01 3.454131896024030368e+00 5.651673027174946640e+01
4.837813330891493901e-01 3.377321915215099501e+00 6.575068727640743305e+01
5.483086039791267297e-01 4.125801919412522167e+00 5.956958920778476596e+01
4.859484240034781521e-01 3.535901533451933698e+00 8.849526308392324836e+01
5.144095046131201832e-01 3.934355089006893014e+00 6.553613283736471828e+01
4.559313536012286061e-01 3.615822909847701272e+00 6.302120673166036369e+01
5.023490597340851682e-01 3.743403013309270388e+00 2.450602395535217681e+01
3.521269154074064822e-01 2.805548473098773421e+00 6.645363146203310123e+01
4.293784746319000423e-01 3.857919817557685427e+00 1.484259822514486871e+01
5.153456215470768598e-01 3.953361429150850093e+00 3.181935895604037867e+01
5.162962378000024444e-01 3.834308969485140217e+00 7.431103136197381787e+01
4.573176117069706059e-01 3.361692936049621050e+00 1.169879599500602296e+02
4.998215767505180818e-01 3.940788217718616870e+00 2.433587735263006380e+01
4.566450652787676923e-01 3.648984607352823151e+00 4.038901257302311620e+01
5.007518364149596835e-01 3.527425474542873918e+00 2.356292036463567996e+01
4.751425791824470668e-01 3.461250610656955384e+00 8.377618298978380551e+01
4.919872608021882421e-01 3.395596387876155475e+00 9.204214901205281762e+01
4.544334809929913011e-01 3.600282370376848728e+00 6.261726846244395972e+01
4.084092018463856277e-01 3.538948633541718181e+00 4.027656498745496805e+01
5.219458055075789638e-01 4.002063675882688187e+00 6.712557299544143063e+01
5.091575059229003219e-01 3.751544852648832418e+00 1.151717796925945834e+02
