gamma delta nu_max
4.584036264150697093e-01 3.702468862508846215e+00 4.056193154000290946e+01
4.874236304815113829e-01 3.633017787194240178e+00 6.173092314292360783e+01
5.225426856569966860e-01 4.067079303580381833e+00 4.103920300209307470e+01
3.934254699758577001e-01 2.938651301754974909e+00 3.821855761920637917e+01
3.934254699758577001e-01 2.938651301754974909e+00 3.821855761920637917e+01
3.986656020194039307e-01 3.395835910514168887e+00 1.069502974687746644e+01
3.611567938945190459e-01 3.456951892758120426e+00 1.959758502354557663e+01
3.272747285839301412e-01 3.444395564260457121e+00 1.729956711102818190e+01
5.496856879793483586e-01 4.101023548800574403e+00 3.971509344758285920e+01
4.373369510356328593e-01 3.695134568744447900e+00 1.975227631429132913e+01
5.199267139591660092e-01 3.786504289222215824e+00 7.160045153873620905e+01
4.883254596037855944e-01 3.484126699421056017e+00 1.079408403767018001e+02
3.768250791561005286e-01 2.998450931067618619e+00 5.318201793671659061e+01
5.046349996147252437e-01 3.691141120109093343e+00 5.960369225311556818e+01
5.008985010820449224e-01 3.597340617421207476e+00 4.648768559876970130e+01
5.540853749255386651e-01 4.271772988216868683e+00 2.915747800246833776e+00
4.616718263737698003e-01 3.625986978511704706e+00 9.094137988732764200e+01
4.669263301585568904e-01 3.673355564458345768e+00 3.960432889763836783e+01
5.431569654857949514e-01 4.071023736151214045e+00 7.034640648423918208e+01
3.934254699758577001e-01 2.938651301754974909e+00 3.821855761920637917e+01
4.092666853136495142e-01 3.393483859284979864e+00 2.463479309253315819e+01
4.220060796664899527e-01 3.472332249775032409e+00 7.905347039738424542e+01
5.183982108016722545e-01 3.841708599902551313e+00 4.277023919375215399e+01
4.876440262980570317e-01 3.764611723845427083e+00 5.911829316955676461e+01
4.540008922427725135e-01 3.304938271561150387e+00 6.716143500848792769e+01
4.988988036110977298e-01 3.645690039292997398e+00 2.075321092589661021e+01
4.622425949778450338e-01 3.692606821265569383e+00 6.441329372848960588e+01
5.291756762833139671e-01 3.929897516420810533e+00 8.133699380290713066e+01
3.658904939268756706e-01 3.308099197316851647e+00 3.483875074764965518e+01
4.038396249380014069e-01 3.423300535929897137e+00 5.131037315214648231e+01
5.017621144106204634e-01 4.240911987723556820e+00 1.405036995045263382e+01
3.487385863835461564e-01 3.402564824298668800e+00 2.794120750109365048e+01
5.199267139591660092e-01 3.786504289222215824e+00 7.160045153873620905e+01
4.998843559341841214e-01 3.542887813340248826e+00 1.022259113326720978e+02
5.214007144699117635e-01 3.741895173610158221e+00 5.889198531201494546e+01
4.824392590691146676e-01 3.702893798994157493e+00 3.929500515998095977e+01
5.173898800634159079e-01 3.686911902603244418e+00 3.538255720101886936e+01
4.128256177830498252e-01 3.253943780410523345e+00 4.977144977442313234e+01
3.977766903548307642e-01 3.198547228695569178e+00 1.004896498454091045e+02
4.140936097512657454e-01 3.081679971686491548e+00 4.219340495259869073e+01
5.008985010820449224e-01 3.597340617421207476e+00 4.648768559876970130e+01
4.771138061218096471e-01 3.713955423830580305e+00 5.217526844248359907e+01
4.839283691318179148e-01 3.757421259906530420e+00 5.960408709817501460e+01
4.220060796664899527e-01 3.472332249775032409e+00 7.905347039738424542e+01
4.350107733624011264e-01 3.431746605873515765e+00 5.727258708322460734e+01
3.611567938945190459e-01 3.456951892758120426e+00 1.959758502354557663e+01
4.940393860708414131e-01 4.034997748931997918e+00 2.281016623567992241e+01
5.397471414751671137e-01 3.999941327013922354e+00 5.466606567595576394e+01
4.461241701938318815e-01 3.654993598914934694e+00 2.544308685980212204e+00
5.149097397133182152e-01 3.950134875777809640e+00 1.907095868130888761e+01
4.653223994943704867e-01 3.195866220344345088e+00 7.701954664514715887e+01
4.739517830526667197e-01 3.753559295034803345e+00 4.667503814304437526e+01
4.038364600021220330e-01 3.465754492828533539e+00 5.917482237319833160e+01
5.682283638816635341e-01 4.351556752334241551e+00 2.671104170032942449e+01
4.424896354697689382e-01 3.514797231872324623e+00 6.800635405955760859e+01
5.209865178068429081e-01 4.057807387429591905e+00 4.369857788625276385e+01
4.888770145142742329e-01 3.782013983086003339e+00 5.908904918055809929e+01
4.584282151973937403e-01 3.829670027079039141e+00 1.825941568524777381e+01
4.543886965112726717e-01 3.576479946324429005e+00 5.713528421677666813e+01
5.034286959072558076e-01 3.531176470739097795e+00 8.379402470873448294e+01
4.844371568817102958e-01 3.592088244146732112e+00 7.224166349164860890e+01
5.366906151949296655e-01 4.121910519966340836e+00 1.679788645023057825e+01
5.209865178068429081e-01 4.057807387429591905e+00 4.369857788625276385e+01
5.519267650018340188e-01 4.167185554448007423e+00 4.264410780540784174e+01
4.368013641548513792e-01 3.321594030358617111e+00 9.150996443115784018e+01
5.008985010820449224e-01 3.597340617421207476e+00 4.648768559876970130e+01
4.554108904936797764e-01 3.662403216286323815e+00 6.027350230249873420e+01
4.921644536602602926e-01 3.875014474007542287e+00 2.873555959763183409e+01
5.039102508611262854e-01 4.024655898634748930e+00 1.641414960650659083e+01
4.118386604422730191e-01 3.459352063027520074e+00 7.800798420675610600e+01
5.079192827867894389e-01 3.601131911012973141e+00 2.392149204484282876e+01
4.625992587839011794e-01 3.522497444221257989e+00 5.704426169199547303e+01
5.431569654857949514e-01 4.071023736151214045e+00 7.034640648423918208e+01
4.592197691459212194e-01 3.572153086640039721e+00 7.502509210280753393e+01
4.009570449852672969e-01 3.674867946790440598e+00 1.336023986150352982e+01
4.301433021123604039e-01 3.542728110563694521e+00 4.788014077995488549e+01
4.726113983248556583e-01 3.556197274137844921e+00 5.332290624870195472e+01
4.762753700192874362e-01 3.707500363893804440e+00 8.913207753052432736e+00
4.521065009366196374e-01 3.500061747990283134e+00 6.271371977124162100e+01
4.459198187144381986e-01 3.471228186590324949e+00 4.225683764316934088e+01
4.575485916861836699e-01 3.425952282165019014e+00 9.538615889518612789e+01
5.453413093648742382e-01 4.297068063582352160e+00 2.475050669074344256e+01
5.567718285584063453e-01 4.128602644313264847e+00 6.368623197897370858e+01
5.151465069655158935e-01 3.865598582377546499e+00 8.380127526012975636e+01
5.179871957915801461e-01 3.884284660886078822e+00 8.615249543483116668e+01
5.293973336106410077e-01 3.911152117843253340e+00 9.733830186168303555e+01
5.240096991982827745e-01 4.089128320307807485e+00 1.436791739233524368e+01
3.969779848781864739e-01 3.565296066731100222e+00 2.930949701902735782e+01
4.805823594884575112e-01 3.524740188931618334e+00 4.584915774108338127e+01
4.412724356861064123e-01 3.309628270449836318e+00 5.490562924954331692e+01
4.069289864667982037e-01 3.083881053068654232e+00 7.627496191711260565e+01
4.978360568250186358e-01 3.648759412901393162e+00 7.253878959104193314e+01
3.344766851586684631e-01 3.342507055168259633e+00 1.119889186001464054e+01
4.890640485844357510e-01 3.724601115397343953e+00 8.653741569509024600e+01
4.255144525884186901e-01 2.975746842671315839e+00 6.716398683805137182e+01
5.291538279985308346e-01 3.825586459520704086e+00 3.610964791432979837e+01
5.094444292259763252e-01 3.716941299431953283e+00 1.056958619477389334e+02
4.835274922475825132e-01 4.348529739128028204e+00 1.694235258710634184e+00
4.069289864667982037e-01 3.083881053068654232e+00 7.627496191711260565e+01
4.265715344882592408e-01 2.977819571192904302e+00 4.764551820153004513e+01
4.951778126222938781e-01 3.737098259286979030e+00 1.164273046074479225e+02
4.342621784551938813e-01 3.367518885085450719e+00 3.852394732521784704e+01
4.653223994943704867e-01 3.195866220344345088e+00 7.701954664514715887e+01
4.740639397078358908e-01 3.275242601686246147e+00 5.567345735478031798e+01
4.414087645793081105e-01 2.873893861816966488e+00 3.968790734894858474e+01
4.613884105752195097e-01 3.616076952816599910e+00 5.209150010835896438e+01
4.114031476268080745e-01 2.975129882158546124e+00 8.375098593671407343e+01
3.755563893938860254e-01 2.643518264705789100e+00 1.057029830579897833e+01
5.179871957915801461e-01 3.884284660886078822e+00 8.615249543483116668e+01
4.741837833172872774e-01 3.506600064105314551e+00 1.051978495542567629e+02
4.096743707262939793e-01 3.589984737279569682e+00 3.411942087996208528e+01
3.613617852364030547e-01 3.190128113562454182e+00 6.117156064615419098e+01
4.601571299455096131e-01 3.101279428947952610e+00 1.213552852326947828e+01
4.356501633151508290e-01 3.235310079961343011e+00 3.070658709348451154e+01
4.575485916861836699e-01 3.425952282165019014e+00 9.538615889518612789e+01
5.289524378318937181e-01 3.932093859384598211e+00 9.771063508811653264e+01
5.007746537721424751e-01 3.684170237705387319e+00 1.190263854459806225e+02
4.297076466473155332e-01 2.900116338006646366e+00 8.429389706799828730e+01
5.034286959072558076e-01 3.531176470739097795e+00 8.379402470873448294e+01
4.046425428739244268e-01 3.382424057459664901e+00 6.965893370774580262e+01
4.251433193247309283e-01 3.517219904229327287e+00 7.198792932933451993e+01
5.154235777385376416e-01 3.806707568975029599e+00 6.068623924191187768e+01
5.053968730620004290e-01 3.772973387724268601e+00 6.376958046578660344e+01
5.034286959072558076e-01 3.531176470739097795e+00 8.379402470873448294e+01
4.344786766743675699e-01 3.538170531554576392e+00 3.164768645437134253e+01
4.900524275863913370e-01 3.564744997123138859e+00 9.635041429232543919e+01
5.329621032285966065e-01 3.982133210554157365e+00 7.118777382781914298e+01
5.431569654857949514e-01 4.071023736151214045e+00 7.034640648423918208e+01
4.038396249380014069e-01 3.423300535929897137e+00 5.131037315214648231e+01
4.859280521986060197e-01 3.399330383993133253e+00 7.396165364691718480e+01
4.739517830526667197e-01 3.753559295034803345e+00 4.667503814304437526e+01
2.350611928042760645e-01 2.424906075151104901e+00 4.677780097238143497e+01
5.173898800634159079e-01 3.686911902603244418e+00 3.538255720101886936e+01
4.540008922427725135e-01 3.304938271561150387e+00 6.716143500848792769e+01
4.739517830526667197e-01 3.753559295034803345e+00 4.667503814304437526e+01
4.842279550672627941e-01 3.404759649535096688e+00 5.632050540089922919e+01
5.050967401642467713e-01 3.781626213097668998e+00 5.510032654394080254e+01
4.902625927730608346e-01 3.473198731662676231e+00 2.928967101641515569e+01
4.599111878992805380e-01 3.367231263911306449e+00 2.538461606479953758e+01
2.981821891551432735e-01 2.917174319952423822e+00 4.099603287149815856e+01
4.890640485844357510e-01 3.724601115397343953e+00 8.653741569509024600e+01
4.686954657464230678e-01 3.689424857584860273e+00 7.766116594894334924e+01
4.038396249380014069e-01 3.423300535929897137e+00 5.131037315214648231e+01
3.453375844125716743e-01 2.844512906140936437e+00 6.036747694987354151e+01
5.381789974786277408e-01 4.165434400496485168e+00 3.919742172975288241e+01
4.393716161126919317e-01 3.088770218438231296e+00 9.412147253543129466e+01
3.910574947537477364e-01 3.215093078836833929e+00 9.286981711403048223e+01
5.116238729760579362e-01 3.680764989522893771e+00 8.614285879045371530e+01
5.144570112146744645e-01 3.808413417168097226e+00 1.011345497582433381e+02
4.449543555033894648e-01 3.285870486530750423e+00 6.384185362867851410e+01
3.875441124136849158e-01 3.462939198056318446e+00 3.141672225894711090e+01
4.038396249380014069e-01 3.423300535929897137e+00 5.131037315214648231e+01
4.479304598233493362e-01 3.689241651067421746e+00 5.564282841437150751e+01
4.951778126222938781e-01 3.737098259286979030e+00 1.164273046074479225e+02
5.055420481357095763e-01 3.822557978173181326e+00 6.643742295339347947e+01
5.025572496615069440e-01 3.810873725540518731e+00 9.352488634459685102e+01
4.509429922468146668e-01 3.214596265187037449e+00 7.256854086321007458e+01
4.963173169572365762e-01 3.525195273853336531e+00 5.795876139802167160e+01
4.611045085194693804e-01 3.772219001500107360e+00 4.463444451821814596e+01
4.626497423305722112e-01 3.485425123344612075e+00 4.521710249770660539e+01
5.640444865870569702e-01 4.223508169870509477e+00 4.136339843463406396e+01
4.728606164105080278e-01 3.832618656296272075e+00 3.015465668209666461e+01
2.777051218792219167e-01 3.246534399890100175e+00 1.326628476513250376e+01
3.476520515996230909e-01 2.961104208457942200e+00 7.676805838212627009e+01
4.865372471168922797e-01 3.760910986867570305e+00 5.721036971685287398e+01
5.387125394863082617e-01 3.993297411150757092e+00 8.650403940596531527e+01
3.588372083443067684e-01 2.985350883678109746e+00 4.812967634924923743e+01
5.144570112146744645e-01 3.808413417168097226e+00 1.011345497582433381e+02
4.842279550672627941e-01 3.404759649535096688e+00 5.632050540089922919e+01
4.370766740178437804e-01 3.387504222293391987e+00 9.395835038950534113e+01
4.180232834237138650e-01 3.501964088023791000e+00 6.380378324715329086e+01
4.540008922427725135e-01 3.304938271561150387e+00 6.716143500848792769e+01
5.024331422296146599e-01 3.949151769567945447e+00 1.280453586185446824e+01
3.388774011314539258e-01 2.904697711593922094e+00 8.482011845218676171e+01
5.209865178068429081e-01 4.057807387429591905e+00 4.369857788625276385e+01
4.946895962888098186e-01 3.626320246841567840e+00 8.612677130031133288e+01
4.459198187144381986e-01 3.471228186590324949e+00 4.225683764316934088e+01
3.787029180270717887e-01 3.231605118361335904e+00 6.164416262172551342e+01
4.449069109130012745e-01 3.439004919707670194e+00 5.843679171958965668e+01
3.611567938945190459e-01 3.456951892758120426e+00 1.959758502354557663e+01
3.755563893938860254e-01 2.643518264705789100e+00 1.057029830579897833e+01
3.796154031177128019e-01 3.122234126431979284e+00 7.442037591061546209e+01
5.284014071620135589e-01 4.033055103176621081e+00 4.954297094724745421e+01
4.980248650734719895e-01 3.979538582009472858e+00 2.533628674017871418e+01
4.739517830526667197e-01 3.753559295034803345e+00 4.667503814304437526e+01
5.055420481357095763e-01 3.822557978173181326e+00 6.643742295339347947e+01
4.838236134650286679e-01 3.599974718287043185e+00 1.111201394167836867e+02
5.540853749255386651e-01 4.271772988216868683e+00 2.915747800246833776e+00
4.302366795218530715e-01 3.230110617536990247e+00 1.271374490633269545e+02
4.710160450814639965e-01 3.602170377792417444e+00 5.851977096992990823e+01
3.639513749328227021e-01 3.132055941528264498e+00 7.328989857716389622e+01
3.593071790458819414e-01 3.302739689005805612e+00 2.211735968223812421e+01
3.344766851586684631e-01 3.342507055168259633e+00 1.119889186001464054e+01
4.413325114887622913e-01 3.131922842963890119e+00 3.793433110575794842e+01
3.895235773681866576e-01 3.321656664207637277e+00 6.235386695507353494e+01
5.027281825317424513e-01 3.720133003051824261e+00 5.772850584331490609e+01
5.267382151298737325e-01 4.041340147402222804e+00 4.977964994769757823e+01
4.968336946090310402e-01 3.616682238332439514e+00 7.110706187977432080e+01
4.711117009526657462e-01 3.704963251683205172e+00 8.570386940158552136e+01
3.781623781517042815e-01 3.359825792734287830e+00 4.975175243817997739e+01
5.017770936016647809e-01 3.862273056770550994e+00 1.042122701329626722e+01
3.613617852364030547e-01 3.190128113562454182e+00 6.117156064615419098e+01
5.037850486949182471e-01 3.688578335512096462e+00 7.763451908397593115e+01
3.639513749328227021e-01 3.132055941528264498e+00 7.328989857716389622e+01
4.618707365106013985e-01 3.434999973529152761e+00 7.098268520433136075e+01
4.877685633663479958e-01 3.402722967862044534e+00 2.720115266742046600e+01
5.008985010820449224e-01 3.597340617421207476e+00 4.648768559876970130e+01
2.777051218792219167e-01 3.246534399890100175e+00 1.326628476513250376e+01
4.670291902074217294e-01 3.651941217832187725e+00 9.231801909959143870e+01
4.776215903325757850e-01 3.836653294940119086e+00 4.849826546809781291e+01
5.329621032285966065e-01 3.982133210554157365e+00 7.118777382781914298e+01
5.144570112146744645e-01 3.808413417168097226e+00 1.011345497582433381e+02
4.505742557433669582e-01 3.343899920195489095e+00 2.903797713642173051e+01
